sub_region,code,date,retail,grocery,parks,transit,work,home,hari,kasus,keterangan
Sulawesi Selatan,ID-SN,4/4/2020,-46,-24,-35,-53,-27,13,Sabtu,82,
Sulawesi Selatan,ID-SN,4/5/2020,-46,-23,-32,-54,-17,13,Minggu,83,
Sulawesi Selatan,ID-SN,4/6/2020,-39,-20,-23,-54,-36,15,Senin,113,
Sulawesi Selatan,ID-SN,4/7/2020,-41,-21,-21,-53,-38,15,Selasa,127,
Sulawesi Selatan,ID-SN,4/8/2020,-46,-27,-27,-58,-40,17,Rabu,127,
Sulawesi Selatan,ID-SN,4/9/2020,-37,-10,-19,-53,-38,14,Kamis,138,
Sulawesi Selatan,ID-SN,4/10/2020,-57,-39,-34,-61,-61,24,Jumat,167,Tri Hari Suci Paskah
Sulawesi Selatan,ID-SN,4/11/2020,-55,-36,-43,-61,-36,18,Sabtu,178,
Sulawesi Selatan,ID-SN,4/12/2020,-53,-30,-40,-62,-20,16,Minggu,222,
Sulawesi Selatan,ID-SN,4/13/2020,-42,-22,-25,-56,-37,17,Senin,223,
Sulawesi Selatan,ID-SN,4/14/2020,-41,-23,-22,-54,-38,16,Selasa,231,
Sulawesi Selatan,ID-SN,4/15/2020,-42,-23,-24,-55,-37,16,Rabu,242,
Sulawesi Selatan,ID-SN,4/16/2020,-41,-21,-22,-55,-37,16,Kamis,271,
Sulawesi Selatan,ID-SN,4/17/2020,-43,-22,-26,-55,-35,16,Jumat,332,
Sulawesi Selatan,ID-SN,4/18/2020,-48,-25,-36,-58,-24,13,Sabtu,343,
Sulawesi Selatan,ID-SN,4/19/2020,-51,-27,-36,-62,-15,14,Minggu,370,
Sulawesi Selatan,ID-SN,4/20/2020,-43,-21,-21,-58,-36,16,Senin,370,
Sulawesi Selatan,ID-SN,4/21/2020,-42,-21,-19,-56,-38,15,Selasa,374,
Sulawesi Selatan,ID-SN,4/22/2020,-42,-19,-22,-58,-38,14,Rabu,387,
Sulawesi Selatan,ID-SN,4/23/2020,-37,-5,-16,-56,-37,13,Kamis,397,
Sulawesi Selatan,ID-SN,4/24/2020,-60,-36,-37,-67,-48,22,Jumat,420,"Puasa hari pertama, 1 Ramadan 1441 H"
Sulawesi Selatan,ID-SN,4/25/2020,-58,-33,-43,-72,-35,19,Sabtu,432,
Sulawesi Selatan,ID-SN,4/26/2020,-58,-35,-43,-74,-20,19,Minggu,440,
Sulawesi Selatan,ID-SN,4/27/2020,-52,-31,-29,-70,-40,20,Senin,440,
Sulawesi Selatan,ID-SN,4/28/2020,-52,-29,-27,-68,-41,19,Selasa,453,
Sulawesi Selatan,ID-SN,4/29/2020,-51,-27,-27,-70,-41,17,Rabu,465,
Sulawesi Selatan,ID-SN,4/30/2020,-50,-24,-26,-68,-39,18,Kamis,491,
Sulawesi Selatan,ID-SN,5/1/2020,-55,-30,-33,-73,-58,24,Jumat,547,
Sulawesi Selatan,ID-SN,5/2/2020,-55,-29,-42,-70,-30,17,Sabtu,577,
Sulawesi Selatan,ID-SN,5/3/2020,-57,-33,-43,-74,-17,18,Minggu,601,
Sulawesi Selatan,ID-SN,5/4/2020,-50,-25,-29,-70,-39,19,Senin,607,
Sulawesi Selatan,ID-SN,5/5/2020,-50,-25,-28,-69,-40,19,Selasa,640,
Sulawesi Selatan,ID-SN,5/6/2020,-49,-23,-29,-70,-40,19,Rabu,665,
Sulawesi Selatan,ID-SN,5/7/2020,-56,-34,-33,-74,-59,25,Kamis,684,
Sulawesi Selatan,ID-SN,5/8/2020,-48,-22,-30,-70,-37,19,Jumat,708,
Sulawesi Selatan,ID-SN,5/9/2020,-51,-26,-40,-70,-27,17,Sabtu,710,
Sulawesi Selatan,ID-SN,5/10/2020,-52,-26,-40,-72,-13,17,Minggu,722,
Sulawesi Selatan,ID-SN,5/11/2020,-44,-20,-27,-67,-36,19,Senin,722,
Sulawesi Selatan,ID-SN,5/12/2020,-43,-18,-24,-64,-37,18,Selasa,747,
Sulawesi Selatan,ID-SN,5/13/2020,-44,-19,-26,-68,-37,18,Rabu,803,
Sulawesi Selatan,ID-SN,5/14/2020,-43,-18,-26,-66,-37,17,Kamis,840,
Sulawesi Selatan,ID-SN,5/15/2020,-40,-13,-27,-65,-34,16,Jumat,871,
Sulawesi Selatan,ID-SN,5/16/2020,-41,-13,-35,-66,-22,14,Sabtu,917,
Sulawesi Selatan,ID-SN,5/17/2020,-41,-14,-38,-68,-8,15,Minggu,951,
Sulawesi Selatan,ID-SN,5/18/2020,-36,-12,-25,-64,-34,17,Senin,1017,
Sulawesi Selatan,ID-SN,5/19/2020,-30,-3,-18,-60,-35,16,Selasa,1064,
Sulawesi Selatan,ID-SN,5/20/2020,-28,0,-18,-62,-34,15,Rabu,1101,
Sulawesi Selatan,ID-SN,5/21/2020,-31,-5,-19,-65,-56,20,Kamis,1135,
Sulawesi Selatan,ID-SN,5/22/2020,-26,7,-14,-63,-43,17,Jumat,1206,Awal cuti bersama Idul Fitri 1441 H
Sulawesi Selatan,ID-SN,5/23/2020,-29,10,-20,-64,-33,13,Sabtu,1264,
Sulawesi Selatan,ID-SN,5/24/2020,-55,-32,-26,-71,-21,6,Minggu,1296,
Sulawesi Selatan,ID-SN,5/25/2020,-52,-32,-13,-75,-67,17,Senin,1319,Idul Fitri 1441 H
Sulawesi Selatan,ID-SN,5/26/2020,-37,-16,-10,-67,-42,12,Selasa,1352,
Sulawesi Selatan,ID-SN,5/27/2020,-33,-13,-15,-67,-38,14,Rabu,1381,
Sulawesi Selatan,ID-SN,5/28/2020,-31,-11,-12,-65,-34,14,Kamis,1427,
Sulawesi Selatan,ID-SN,5/29/2020,-33,-12,-20,-65,-31,15,Jumat,1468,Akhir cuti bersama Idul Fitri 1441 H
Sulawesi Selatan,ID-SN,5/30/2020,-34,-12,-24,-65,-17,10,Sabtu,1510,
Sulawesi Selatan,ID-SN,5/31/2020,-43,-23,-31,-70,-5,13,Minggu,1541,
Sulawesi Selatan,ID-SN,6/1/2020,-32,-14,-15,-63,-53,18,Senin,1586,
Sulawesi Selatan,ID-SN,6/2/2020,-26,-7,-12,-57,-28,12,Selasa,1630,
Sulawesi Selatan,ID-SN,6/3/2020,-25,-6,-11,-58,-28,13,Rabu,1668,
Sulawesi Selatan,ID-SN,6/4/2020,-26,-7,-10,-56,-28,13,Kamis,1722,
Sulawesi Selatan,ID-SN,6/5/2020,-28,-7,-16,-60,-25,13,Jumat,1776,
Sulawesi Selatan,ID-SN,6/6/2020,-31,-13,-26,-61,-16,11,Sabtu,1840,
Sulawesi Selatan,ID-SN,6/7/2020,-30,-9,-17,-63,-2,10,Minggu,1904,
Sulawesi Selatan,ID-SN,6/8/2020,-25,-9,-14,-60,-26,13,Senin,2014,
Sulawesi Selatan,ID-SN,6/9/2020,-24,-8,-9,-58,-26,12,Selasa,2194,
Sulawesi Selatan,ID-SN,6/10/2020,-23,-6,-8,-55,-26,12,Rabu,2383,
Sulawesi Selatan,ID-SN,6/11/2020,-23,-6,-7,-55,-26,12,Kamis,2524,
Sulawesi Selatan,ID-SN,6/12/2020,-28,-12,-20,-57,-25,13,Jumat,2582,
Sulawesi Selatan,ID-SN,6/13/2020,-31,-15,-27,-59,-16,11,Sabtu,2707,
Sulawesi Selatan,ID-SN,6/14/2020,-26,-7,-11,-58,0,9,Minggu,2840,
Sulawesi Selatan,ID-SN,6/15/2020,-23,-9,-15,-57,-26,12,Senin,2941,
Sulawesi Selatan,ID-SN,6/16/2020,-22,-7,-9,-53,-26,11,Selasa,3116,
Sulawesi Selatan,ID-SN,6/17/2020,-23,-9,-13,-52,-27,12,Rabu,3200,
Sulawesi Selatan,ID-SN,6/18/2020,-23,-7,-8,-53,-27,11,Kamis,3366,
Sulawesi Selatan,ID-SN,6/19/2020,-26,-9,-17,-54,-26,13,Jumat,3573,
Sulawesi Selatan,ID-SN,6/20/2020,-28,-11,-22,-54,-14,9,Sabtu,3685,
Sulawesi Selatan,ID-SN,6/21/2020,-27,-9,-9,-56,-1,9,Minggu,3797,
Sulawesi Selatan,ID-SN,6/22/2020,-21,-8,-9,-54,-26,11,Senin,3908,
Sulawesi Selatan,ID-SN,6/23/2020,-21,-7,-5,-51,-27,11,Selasa,4062,
Sulawesi Selatan,ID-SN,6/24/2020,-22,-8,-7,-52,-26,11,Rabu,4194,
Sulawesi Selatan,ID-SN,6/25/2020,-23,-8,-9,-52,-26,12,Kamis,4297,
Sulawesi Selatan,ID-SN,6/26/2020,-24,-8,-14,-52,-25,12,Jumat,4469,
Sulawesi Selatan,ID-SN,6/27/2020,-24,-7,-12,-52,-13,8,Sabtu,4615,
Sulawesi Selatan,ID-SN,6/28/2020,-28,-11,-9,-55,-2,9,Minggu,4807,
Sulawesi Selatan,ID-SN,6/29/2020,-21,-9,-11,-53,-25,11,Senin,4995,
Sulawesi Selatan,ID-SN,6/30/2020,-20,-5,-10,-52,-26,11,Selasa,5084,
Sulawesi Selatan,ID-SN,7/1/2020,-17,-2,-7,-49,-26,10,Rabu,5214,
Sulawesi Selatan,ID-SN,7/2/2020,-17,-1,-6,-49,-26,11,Kamis,5379,
Sulawesi Selatan,ID-SN,7/3/2020,-19,-3,-13,-48,-25,12,Jumat,5559,
Sulawesi Selatan,ID-SN,7/4/2020,-19,-3,-11,-50,-14,8,Sabtu,5754,
Sulawesi Selatan,ID-SN,7/5/2020,-23,-7,-10,-53,-3,9,Minggu,5890,
Sulawesi Selatan,ID-SN,7/6/2020,-17,-5,-11,-50,-27,12,Senin,5974,
Sulawesi Selatan,ID-SN,7/7/2020,-15,-1,-6,-47,-27,11,Selasa,6192,
Sulawesi Selatan,ID-SN,7/8/2020,-16,-3,-9,-48,-26,11,Rabu,6358,
Sulawesi Selatan,ID-SN,7/9/2020,-19,-5,-12,-47,-27,12,Kamis,6488,
Sulawesi Selatan,ID-SN,7/10/2020,-20,-4,-14,-47,-25,12,Jumat,6620,
Sulawesi Selatan,ID-SN,7/11/2020,-22,-7,-17,-51,-13,9,Sabtu,6800,
Sulawesi Selatan,ID-SN,7/12/2020,-24,-7,-12,-53,-2,10,Minggu,6973,
Sulawesi Selatan,ID-SN,7/13/2020,-21,-9,-13,-51,-25,12,Senin,7097,
Sulawesi Selatan,ID-SN,7/14/2020,-20,-7,-8,-50,-26,12,Selasa,7294,
Sulawesi Selatan,ID-SN,7/15/2020,-19,-5,-10,-50,-25,12,Rabu,7452,
Sulawesi Selatan,ID-SN,7/16/2020,-21,-7,-9,-52,-26,12,Kamis,7630,
Sulawesi Selatan,ID-SN,7/17/2020,-21,-4,-13,-51,-23,12,Jumat,7713,
Sulawesi Selatan,ID-SN,7/18/2020,-24,-8,-21,-52,-13,10,Sabtu,7881,
Sulawesi Selatan,ID-SN,7/19/2020,-22,-5,-8,-53,0,10,Minggu,8164,
Sulawesi Selatan,ID-SN,7/20/2020,-18,-4,-10,-50,-25,12,Senin,8164,
Sulawesi Selatan,ID-SN,7/21/2020,-18,-4,-5,-49,-26,11,Selasa,8257,
Sulawesi Selatan,ID-SN,7/22/2020,-19,-5,-8,-51,-25,11,Rabu,8407,
Sulawesi Selatan,ID-SN,7/23/2020,-19,-5,-7,-50,-25,12,Kamis,8527,
Sulawesi Selatan,ID-SN,7/24/2020,-19,-4,-10,-49,-23,12,Jumat,8612,
Sulawesi Selatan,ID-SN,7/25/2020,-18,-3,-10,-47,-11,9,Sabtu,8748,
Sulawesi Selatan,ID-SN,7/26/2020,-19,-3,-8,-50,0,10,Minggu,8748,
Sulawesi Selatan,ID-SN,7/27/2020,-15,-2,-7,-47,-25,12,Senin,8881,
Sulawesi Selatan,ID-SN,7/28/2020,-12,4,-1,-44,-26,11,Selasa,8991,
Sulawesi Selatan,ID-SN,7/29/2020,-8,12,2,-42,-26,10,Rabu,8991,
Sulawesi Selatan,ID-SN,7/30/2020,-3,30,18,-40,-32,8,Kamis,9346,
Sulawesi Selatan,ID-SN,7/31/2020,-43,-21,3,-59,-60,10,Jumat,9422,Idul Adha 1441 H
Sulawesi Selatan,ID-SN,8/1/2020,-30,-8,7,-57,-32,6,Sabtu,9422,
Sulawesi Selatan,ID-SN,8/2/2020,-23,0,12,-49,-10,4,Minggu,9647,
Sulawesi Selatan,ID-SN,8/3/2020,-16,0,1,-44,-28,10,Senin,9744,
Sulawesi Selatan,ID-SN,8/4/2020,-13,4,6,-40,-28,9,Selasa,9861,
Sulawesi Selatan,ID-SN,8/5/2020,-12,5,4,-42,-27,9,Rabu,9987,
Sulawesi Selatan,ID-SN,8/6/2020,-12,4,3,-42,-27,9,Kamis,10169,
Sulawesi Selatan,ID-SN,8/7/2020,-14,4,2,-42,-24,8,Jumat,10257,
Sulawesi Selatan,ID-SN,8/8/2020,-14,4,4,-42,-14,5,Sabtu,10257,
Sulawesi Selatan,ID-SN,8/9/2020,-15,3,8,-42,-1,5,Minggu,10364,
Sulawesi Selatan,ID-SN,8/10/2020,-13,2,0,-40,-25,9,Senin,10531,
Sulawesi Selatan,ID-SN,8/11/2020,-11,3,5,-40,-26,9,Selasa,10585,
Sulawesi Selatan,ID-SN,8/12/2020,-10,5,7,-41,-26,8,Rabu,10675,
Sulawesi Selatan,ID-SN,8/13/2020,-10,6,10,-41,-25,8,Kamis,10675,
Sulawesi Selatan,ID-SN,8/14/2020,-11,6,8,-37,-23,8,Jumat,10793,
Sulawesi Selatan,ID-SN,8/15/2020,-11,6,9,-38,-12,4,Sabtu,10793,
Sulawesi Selatan,ID-SN,8/16/2020,-13,4,23,-48,-2,5,Minggu,11051,
Sulawesi Selatan,ID-SN,8/17/2020,-14,-4,33,-48,-52,12,Senin,11148,Hari Kemerdekaan Indonesia
Sulawesi Selatan,ID-SN,8/18/2020,-9,5,11,-41,-24,7,Selasa,11187,
Sulawesi Selatan,ID-SN,8/19/2020,-6,7,12,-41,-24,7,Rabu,11219,
Sulawesi Selatan,ID-SN,8/20/2020,-11,-1,23,-41,-51,13,Kamis,11278,
Sulawesi Selatan,ID-SN,8/21/2020,-12,1,12,-44,-40,12,Jumat,11376,
Sulawesi Selatan,ID-SN,8/22/2020,-11,0,14,-46,-15,6,Sabtu,11437,
Sulawesi Selatan,ID-SN,8/23/2020,-13,0,13,-40,-1,6,Minggu,11470,
Sulawesi Selatan,ID-SN,8/24/2020,-9,1,4,-40,-23,9,Senin,11516,
Sulawesi Selatan,ID-SN,8/25/2020,-6,4,11,-37,-25,9,Selasa,11568,
Sulawesi Selatan,ID-SN,8/26/2020,-6,3,6,-39,-24,9,Rabu,11638,
Sulawesi Selatan,ID-SN,8/27/2020,-5,3,8,-41,-24,9,Kamis,11638,
Sulawesi Selatan,ID-SN,8/28/2020,-4,6,4,-38,-23,9,Jumat,11638,
Sulawesi Selatan,ID-SN,8/29/2020,-3,7,8,-39,-12,5,Sabtu,11841,
Sulawesi Selatan,ID-SN,8/30/2020,-4,6,17,-43,-1,6,Minggu,11870,
Sulawesi Selatan,ID-SN,8/31/2020,-2,3,6,-40,-24,9,Senin,11978,
Sulawesi Selatan,ID-SN,9/1/2020,-1,5,4,-38,-26,9,Selasa,12057,
Sulawesi Selatan,ID-SN,9/2/2020,2,7,5,-39,-26,9,Rabu,12194,
Sulawesi Selatan,ID-SN,9/3/2020,3,8,9,-39,-26,9,Kamis,12244,
Sulawesi Selatan,ID-SN,9/4/2020,2,9,4,-37,-25,10,Jumat,12321,
Sulawesi Selatan,ID-SN,9/5/2020,4,11,16,-39,-16,6,Sabtu,12475,
Sulawesi Selatan,ID-SN,9/6/2020,2,10,18,-40,-7,6,Minggu,12475,
Sulawesi Selatan,ID-SN,9/7/2020,3,5,9,-40,-27,10,Senin,12695,
Sulawesi Selatan,ID-SN,9/8/2020,5,8,12,-37,-27,10,Selasa,12746,
Sulawesi Selatan,ID-SN,9/9/2020,8,8,12,-38,-27,9,Rabu,12746,
Sulawesi Selatan,ID-SN,9/10/2020,8,8,11,-36,-28,9,Kamis,12864,
Sulawesi Selatan,ID-SN,9/11/2020,6,6,6,-36,-27,9,Jumat,12864,
Sumatera Selatan,ID-SS,2/15/2020,-3,-2,-4,2,4,1,Sabtu,0,
Sumatera Selatan,ID-SS,2/16/2020,0,-1,-5,1,2,1,Minggu,0,
Sumatera Selatan,ID-SS,2/17/2020,-5,-6,1,-3,4,1,Senin,0,
Sumatera Selatan,ID-SS,2/18/2020,0,-1,0,4,4,0,Selasa,0,
Sumatera Selatan,ID-SS,2/19/2020,-4,-2,-5,2,2,1,Rabu,0,
Sumatera Selatan,ID-SS,2/20/2020,-1,-2,0,5,2,1,Kamis,0,
Sumatera Selatan,ID-SS,2/21/2020,-1,-2,9,3,5,0,Jumat,0,
Sumatera Selatan,ID-SS,2/22/2020,-3,-4,5,0,5,0,Sabtu,0,
Sumatera Selatan,ID-SS,2/23/2020,-1,-2,4,0,4,1,Minggu,0,
Sumatera Selatan,ID-SS,2/24/2020,-5,-5,0,0,6,1,Senin,0,
Sumatera Selatan,ID-SS,2/25/2020,-3,-4,-2,-2,5,0,Selasa,0,
Sumatera Selatan,ID-SS,2/26/2020,1,1,5,1,5,0,Rabu,0,
Sumatera Selatan,ID-SS,2/27/2020,1,2,2,6,6,0,Kamis,0,
Sumatera Selatan,ID-SS,2/28/2020,4,6,10,5,8,0,Jumat,0,
Sumatera Selatan,ID-SS,2/29/2020,1,5,2,4,7,1,Sabtu,0,
Sumatera Selatan,ID-SS,3/1/2020,6,9,5,2,6,0,Minggu,0,
Sumatera Selatan,ID-SS,3/2/2020,5,9,8,3,9,0,Senin,0,Kasus Pertama Nasional
Sumatera Selatan,ID-SS,3/3/2020,5,9,4,5,8,0,Selasa,0,
Sumatera Selatan,ID-SS,3/4/2020,0,4,-1,6,7,1,Rabu,0,
Sumatera Selatan,ID-SS,3/5/2020,5,8,3,4,6,0,Kamis,0,
Sumatera Selatan,ID-SS,3/6/2020,3,5,7,5,8,0,Jumat,0,
Sumatera Selatan,ID-SS,3/7/2020,2,4,3,4,6,0,Sabtu,0,
Sumatera Selatan,ID-SS,3/8/2020,-2,1,-3,-2,3,2,Minggu,0,
Sumatera Selatan,ID-SS,3/9/2020,2,4,4,4,7,0,Senin,0,
Sumatera Selatan,ID-SS,3/10/2020,1,2,3,5,6,0,Selasa,0,
Sumatera Selatan,ID-SS,3/11/2020,1,3,3,8,4,-1,Rabu,0,
Sumatera Selatan,ID-SS,3/12/2020,4,4,4,-1,4,0,Kamis,0,
Sumatera Selatan,ID-SS,3/13/2020,4,4,7,1,6,0,Jumat,0,
Sumatera Selatan,ID-SS,3/14/2020,1,4,4,0,5,0,Sabtu,0,
Sumatera Selatan,ID-SS,3/15/2020,-1,4,0,-4,3,2,Minggu,0,
Sumatera Selatan,ID-SS,3/16/2020,-6,-2,-6,-8,1,2,Senin,0,Sekolah diliburkan. Fatwa MUI salat di rumah
Sumatera Selatan,ID-SS,3/17/2020,-2,2,-1,-8,-4,2,Selasa,0,
Sumatera Selatan,ID-SS,3/18/2020,-5,1,-2,-7,-8,4,Rabu,0,
Sumatera Selatan,ID-SS,3/19/2020,-8,-4,-5,-13,-10,6,Kamis,0,Gereja Katolik tiadakan misa mingguan
Sumatera Selatan,ID-SS,3/20/2020,-9,0,0,-15,-10,5,Jumat,0,
Sumatera Selatan,ID-SS,3/21/2020,-16,-3,-10,-18,-6,5,Sabtu,0,
Sumatera Selatan,ID-SS,3/22/2020,-21,-7,-19,-24,-1,6,Minggu,0,
Sumatera Selatan,ID-SS,3/23/2020,-18,-7,-8,-25,-14,8,Senin,0,
Sumatera Selatan,ID-SS,3/24/2020,-19,-5,-11,-25,-21,8,Selasa,1,Kasus pertama Sumatera Selatan
Sumatera Selatan,ID-SS,3/25/2020,-28,-11,-15,-30,-53,16,Rabu,1,Hari Raya Nyepi
Sumatera Selatan,ID-SS,3/26/2020,-28,-15,-17,-34,-27,12,Kamis,1,
Sumatera Selatan,ID-SS,3/27/2020,-29,-13,-18,-35,-27,12,Jumat,1,
Sumatera Selatan,ID-SS,3/28/2020,-35,-16,-28,-35,-20,11,Sabtu,2,
Sumatera Selatan,ID-SS,3/29/2020,-39,-20,-37,-40,-8,11,Minggu,2,
Sumatera Selatan,ID-SS,3/30/2020,-29,-17,-18,-37,-28,12,Senin,2,
Sumatera Selatan,ID-SS,3/31/2020,-31,-20,-21,-38,-30,12,Selasa,5,
Sumatera Selatan,ID-SS,4/1/2020,-25,-8,-16,-33,-30,10,Rabu,5,
Sumatera Selatan,ID-SS,4/2/2020,-28,-13,-18,-39,-30,12,Kamis,11,
Sumatera Selatan,ID-SS,4/3/2020,-28,-11,-17,-40,-29,12,Jumat,12,
Sumatera Selatan,ID-SS,4/4/2020,-36,-17,-27,-41,-24,12,Sabtu,12,
Sumatera Selatan,ID-SS,4/5/2020,-44,-27,-41,-48,-14,13,Minggu,16,
Sumatera Selatan,ID-SS,4/6/2020,-27,-12,-15,-42,-29,11,Senin,16,
Sumatera Selatan,ID-SS,4/7/2020,-29,-16,-17,-42,-31,12,Selasa,16,
Sumatera Selatan,ID-SS,4/8/2020,-30,-15,-18,-41,-31,12,Rabu,16,
Sumatera Selatan,ID-SS,4/9/2020,-29,-15,-18,-45,-33,13,Kamis,17,
Sumatera Selatan,ID-SS,4/10/2020,-37,-21,-20,-49,-53,18,Jumat,21,Tri Hari Suci Paskah
Sumatera Selatan,ID-SS,4/11/2020,-41,-23,-32,-50,-27,14,Sabtu,21,
Sumatera Selatan,ID-SS,4/12/2020,-40,-20,-37,-49,-11,12,Minggu,21,
Sumatera Selatan,ID-SS,4/13/2020,-29,-15,-17,-44,-28,13,Senin,18,
Sumatera Selatan,ID-SS,4/14/2020,-29,-16,-15,-40,-30,12,Selasa,19,
Sumatera Selatan,ID-SS,4/15/2020,-33,-19,-18,-43,-31,13,Rabu,22,
Sumatera Selatan,ID-SS,4/16/2020,-29,-16,-17,-45,-30,13,Kamis,37,
Sumatera Selatan,ID-SS,4/17/2020,-31,-16,-16,-47,-29,13,Jumat,54,
Sumatera Selatan,ID-SS,4/18/2020,-44,-25,-31,-48,-22,13,Sabtu,84,
Sumatera Selatan,ID-SS,4/19/2020,-43,-23,-39,-49,-9,12,Minggu,89,
Sumatera Selatan,ID-SS,4/20/2020,-34,-19,-19,-46,-28,13,Senin,89,
Sumatera Selatan,ID-SS,4/21/2020,-35,-20,-21,-46,-31,13,Selasa,89,
Sumatera Selatan,ID-SS,4/22/2020,-32,-14,-18,-42,-30,11,Rabu,89,
Sumatera Selatan,ID-SS,4/23/2020,-30,-7,-16,-42,-32,12,Kamis,93,
Sumatera Selatan,ID-SS,4/24/2020,-49,-29,-34,-56,-39,19,Jumat,106,"Puasa hari pertama, 1 Ramadan 1441 H"
Sumatera Selatan,ID-SS,4/25/2020,-49,-28,-40,-57,-28,17,Sabtu,119,
Sumatera Selatan,ID-SS,4/26/2020,-53,-34,-49,-62,-13,16,Minggu,129,
Sumatera Selatan,ID-SS,4/27/2020,-45,-31,-32,-58,-31,17,Senin,129,
Sumatera Selatan,ID-SS,4/28/2020,-41,-24,-26,-54,-32,15,Selasa,143,
Sumatera Selatan,ID-SS,4/29/2020,-40,-22,-25,-53,-32,15,Rabu,144,
Sumatera Selatan,ID-SS,4/30/2020,-38,-19,-21,-54,-31,15,Kamis,150,
Sumatera Selatan,ID-SS,5/1/2020,-44,-26,-29,-58,-53,21,Jumat,156,
Sumatera Selatan,ID-SS,5/2/2020,-46,-25,-36,-56,-25,15,Sabtu,156,
Sumatera Selatan,ID-SS,5/3/2020,-48,-28,-44,-59,-10,15,Minggu,185,
Sumatera Selatan,ID-SS,5/4/2020,-37,-18,-20,-54,-29,14,Senin,185,
Sumatera Selatan,ID-SS,5/5/2020,-38,-21,-21,-53,-33,15,Selasa,199,
Sumatera Selatan,ID-SS,5/6/2020,-35,-15,-19,-51,-30,14,Rabu,210,
Sumatera Selatan,ID-SS,5/7/2020,-38,-21,-25,-55,-53,21,Kamis,227,
Sumatera Selatan,ID-SS,5/8/2020,-44,-29,-29,-61,-30,17,Jumat,227,
Sumatera Selatan,ID-SS,5/9/2020,-41,-21,-34,-53,-23,15,Sabtu,278,
Sumatera Selatan,ID-SS,5/10/2020,-41,-21,-40,-56,-5,13,Minggu,278,
Sumatera Selatan,ID-SS,5/11/2020,-31,-14,-19,-50,-28,14,Senin,278,
Sumatera Selatan,ID-SS,5/12/2020,-30,-13,-17,-48,-29,14,Selasa,279,
Sumatera Selatan,ID-SS,5/13/2020,-31,-13,-18,-46,-29,14,Rabu,322,
Sumatera Selatan,ID-SS,5/14/2020,-30,-14,-18,-48,-29,14,Kamis,441,
Sumatera Selatan,ID-SS,5/15/2020,-29,-12,-16,-49,-26,13,Jumat,458,
Sumatera Selatan,ID-SS,5/16/2020,-34,-14,-27,-47,-19,13,Sabtu,458,
Sumatera Selatan,ID-SS,5/17/2020,-34,-16,-37,-51,-2,13,Minggu,521,
Sumatera Selatan,ID-SS,5/18/2020,-23,-6,-14,-45,-27,13,Senin,537,
Sumatera Selatan,ID-SS,5/19/2020,-19,0,-10,-40,-28,13,Selasa,597,
Sumatera Selatan,ID-SS,5/20/2020,-24,-1,-16,-42,-30,13,Rabu,646,
Sumatera Selatan,ID-SS,5/21/2020,-20,6,-13,-42,-52,18,Kamis,674,
Sumatera Selatan,ID-SS,5/22/2020,-35,-13,-24,-53,-41,17,Jumat,693,Awal cuti bersama Idul Fitri 1441 H
Sumatera Selatan,ID-SS,5/23/2020,-34,2,-22,-45,-37,14,Sabtu,725,
Sumatera Selatan,ID-SS,5/24/2020,-51,-31,-31,-52,-20,5,Minggu,736,
Sumatera Selatan,ID-SS,5/25/2020,-45,-27,-12,-54,-67,16,Senin,812,Idul Fitri 1441 H
Sumatera Selatan,ID-SS,5/26/2020,-44,-27,-22,-56,-45,15,Selasa,868,
Sumatera Selatan,ID-SS,5/27/2020,-35,-16,-17,-51,-38,15,Rabu,921,
Sumatera Selatan,ID-SS,5/28/2020,-32,-13,-14,-52,-34,16,Kamis,942,
Sumatera Selatan,ID-SS,5/29/2020,-35,-16,-19,-54,-30,16,Jumat,953,Akhir cuti bersama Idul Fitri 1441 H
Sumatera Selatan,ID-SS,5/30/2020,-41,-20,-30,-55,-21,14,Sabtu,963,
Sumatera Selatan,ID-SS,5/31/2020,-40,-19,-35,-56,2,12,Minggu,982,
Sumatera Selatan,ID-SS,6/1/2020,-39,-25,-26,-56,-51,20,Senin,995,
Sumatera Selatan,ID-SS,6/2/2020,-27,-10,-14,-46,-25,12,Selasa,1019,
Sumatera Selatan,ID-SS,6/3/2020,-28,-10,-13,-46,-26,13,Rabu,1029,
Sumatera Selatan,ID-SS,6/4/2020,-28,-12,-14,-47,-26,13,Kamis,1056,
Sumatera Selatan,ID-SS,6/5/2020,-27,-10,-12,-49,-23,13,Jumat,1074,
Sumatera Selatan,ID-SS,6/6/2020,-33,-14,-22,-48,-16,12,Sabtu,1104,
Sumatera Selatan,ID-SS,6/7/2020,-33,-14,-28,-51,2,11,Minggu,1129,
Sumatera Selatan,ID-SS,6/8/2020,-26,-12,-13,-49,-23,13,Senin,1158,
Sumatera Selatan,ID-SS,6/9/2020,-23,-10,-9,-44,-23,11,Selasa,1188,
Sumatera Selatan,ID-SS,6/10/2020,-22,-7,-7,-42,-23,11,Rabu,1229,
Sumatera Selatan,ID-SS,6/11/2020,-23,-9,-11,-45,-24,13,Kamis,1271,
Sumatera Selatan,ID-SS,6/12/2020,-24,-10,-10,-48,-21,12,Jumat,1304,
Sumatera Selatan,ID-SS,6/13/2020,-29,-13,-19,-46,-14,11,Sabtu,1326,
Sumatera Selatan,ID-SS,6/14/2020,-27,-10,-20,-49,5,9,Minggu,1396,
Sumatera Selatan,ID-SS,6/15/2020,-20,-8,-6,-46,-21,11,Senin,1448,
